Original File,Chunk Number,Featured Wave,is Filler
hamlet_filler.wav,18,"[[ 1.80665195e+01  2.78937858e+00 -1.08730138e-01 -6.45573864e-02]
 [-1.20740970e+01  4.28311595e+00 -4.45344110e-01 -2.67822579e-01]
 [ 9.76926264e-01 -1.41991710e+00  1.53226243e-01 -1.03018753e+00]
 [-4.47348508e+00 -1.13755808e+00  3.28105785e-01  1.39814751e-02]
 [-5.92378518e-01  1.19734723e-01  4.95256109e-01  1.31088294e+00]
 [ 2.57808610e-01 -1.70986763e+00 -1.35725389e+00 -3.47516187e-01]
 [-4.14520740e-01  5.06562852e-01  1.24907060e+00 -4.62183636e-01]
 [-1.13532851e-01 -4.30655390e-01  1.55305260e+00 -2.09481657e-01]
 [-8.84420373e-01 -4.59646640e-01 -2.79496267e-01  6.14847876e-01]
 [ 2.16628165e-01 -6.92445348e-01 -1.67993413e-01  2.62843264e-01]
 [ 2.38837332e+00 -5.85428465e-01 -6.93244185e-01  1.29403350e-01]
 [-1.33871364e+00  2.94210878e-01 -1.19947358e-01 -2.07689129e-01]
 [ 6.95463892e-02 -9.83224531e-02 -2.99782083e-01  1.53653127e-01]
 [ 5.69644545e-01 -7.02468349e-01  2.55648813e-01  3.26481549e-01]
 [-9.94774945e-01  1.12304465e-01 -4.47157089e-01  1.74564382e-01]
 [-1.38670716e+00 -1.47449109e-01  1.67878998e-01  3.23013122e-01]
 [ 5.21919327e-01 -1.71978852e-01  1.27525618e-01 -1.26610621e-01]
 [-3.16341259e-01 -3.36529426e-01 -1.81137710e-01 -4.67751977e-01]
 [-5.69533642e-01 -2.18056732e-01 -1.32189236e-01  1.41403081e-01]
 [ 9.11391231e-02  5.01612273e-03 -9.74892822e-02 -2.67273466e-01]]",0
hamlet_filler.wav,19,"[[ 14.84415085   4.37199714   0.15556282   0.11402325]
 [-10.55920507   6.4072034    0.62161433  -0.12384518]
 [  2.04322678  -2.22678637   2.0579094   -0.38916804]
 [ -1.635205    -2.05676746   0.34837967   0.95350518]
 [  0.60264794   1.33938333  -0.88344757  -0.32035497]
 [  0.18849927  -2.10903992  -0.78801369  -0.90336893]
 [ -1.52844822  -1.03258818   0.52074732  -0.06955602]
 [  0.0446564   -0.19884862   0.60466198  -0.08285163]
 [  0.15685482  -0.13036399  -0.24006001   0.44949466]
 [ -0.94660984  -0.41418435  -1.00144651   0.20102107]
 [  0.48460775  -0.40552772  -0.43339288   0.07394628]
 [ -1.65638598  -0.45853714  -0.72819058  -0.05661248]
 [  0.0778116   -0.28838494  -0.06337737  -0.19692559]
 [  0.21791667  -0.23491455   0.02594723  -0.25900722]
 [ -0.48174306  -0.58883226   0.28217775   0.22855827]
 [ -0.77180509  -0.64705049  -0.15102147   0.3986031 ]
 [ -0.02735707  -0.68700365   0.17916801  -0.17909048]
 [ -0.57367082  -0.53653209  -0.07345031  -0.30246822]
 [ -0.07345589  -0.14596666  -0.09618023   0.3144054 ]
 [ -0.40648603   0.04274451  -0.33758788   0.14969155]]",0
hamlet_filler.wav,2,"[[ 1.24595452e+01 -1.57747668e+00 -2.17597175e-01 -3.29478903e-01]
 [-1.15707749e+01 -1.08789430e+00 -3.51814491e-01 -3.55699142e-01]
 [ 2.32110959e+00  1.78346654e+00 -1.29614007e-01  1.67636589e-01]
 [-5.48194859e-01 -1.48605520e-01  3.87217395e-01  7.66964078e-01]
 [-1.44945250e-01  1.38414794e+00 -1.74551722e-01 -6.46985823e-01]
 [ 5.60664820e-01  5.40741281e-01  8.83186825e-01 -4.38009559e-01]
 [-1.72042755e+00 -7.12064254e-01  2.79082727e-01  1.11952536e-01]
 [ 2.78116427e-01  2.38859813e-01 -6.12866534e-01  5.41233568e-01]
 [ 1.64622203e-01  1.76875288e-02  2.14075181e-01  2.34794647e-01]
 [-3.44891182e-01 -1.39066584e-01  9.86642533e-03 -2.42664085e-02]
 [ 6.95811832e-01 -7.64157108e-02  2.84782137e-01  1.22649103e-02]
 [-1.84669892e+00 -8.89666942e-01  2.22649108e-01 -9.54752506e-02]
 [ 4.90357948e-01  2.39895585e-02 -5.96233685e-01  1.05602977e-01]
 [ 5.35334428e-01  1.96508587e-01 -3.13520150e-01 -1.25638826e-01]
 [-5.07485034e-01  4.62023552e-01  9.41614199e-02  5.49401822e-02]
 [-3.75912178e-01  7.35724101e-02 -6.66175379e-02  1.75372749e-01]
 [ 1.31596579e-01  7.73346112e-03 -1.13810395e-01 -9.69311760e-02]
 [-4.12928558e-01  1.91186376e-01 -5.66458957e-02 -3.44597740e-01]
 [-1.73933497e-01 -2.01089820e-01  3.44285472e-01  2.18882633e-01]
 [ 9.03288908e-03 -8.76372423e-02 -8.60350981e-02  6.74379572e-02]]",0
hamlet_filler.wav,20,"[[ 7.57572583e+00  2.96874493e-01 -1.12339534e-01 -5.98200471e-03]
 [-5.53802977e+00  4.49348432e-01 -2.95170830e-02 -6.97762284e-03]
 [-9.40300025e-02 -7.22763987e-02 -2.35998202e-02  5.72110207e-02]
 [-9.54257540e-01  2.23695069e-01  5.03762385e-02 -5.23887229e-05]
 [ 2.25688878e+00  1.27897431e-01  2.10459602e-01 -1.82300885e-03]
 [ 6.55797799e-01 -8.29968879e-02  6.60473450e-03  3.42492147e-02]
 [-1.84203977e+00 -7.71848797e-02 -1.08122098e-01  6.38137355e-03]
 [ 1.05407349e-01 -6.12174306e-02  8.27116703e-02 -1.37018985e-02]
 [-7.98477451e-03 -1.70883501e-01  1.53431026e-02 -1.22347405e-02]
 [-2.70686238e-01 -1.48207610e-01 -1.31282145e-02 -2.08040714e-02]
 [-2.99494083e-02 -7.49553520e-02  8.81384046e-03 -7.08237620e-03]
 [-9.43588183e-01 -8.81140336e-02 -5.01882461e-02 -1.80855488e-02]
 [ 5.26952719e-02 -1.32577240e-01  6.20338898e-02 -1.03630130e-03]
 [-7.79290659e-02 -9.48442702e-02 -5.87568644e-02 -2.65783022e-02]
 [-5.33960868e-01  6.81728704e-02  5.49606726e-02  9.70460703e-03]
 [ 1.54799758e-01 -5.84590561e-02 -1.74672339e-02 -1.15521458e-02]
 [ 1.38053194e-01 -4.76714806e-02 -1.96764406e-02 -3.20370070e-03]
 [-2.62785765e-01 -3.23498283e-02  8.98299396e-03  2.41568122e-02]
 [-2.64251137e-02 -4.90005245e-02  2.58109460e-03 -1.60910031e-02]
 [-3.57701488e-01  2.47501969e-02 -7.00723051e-02  1.35020855e-02]]",0
hamlet_filler.wav,21,"[[ 8.28413271e+00  8.73985151e-01 -2.14118438e-01 -1.80991984e-02]
 [-7.29422860e+00  9.00933525e-01  1.65912079e-01 -6.17043689e-03]
 [ 4.18517278e-01 -3.96095856e-01  1.70339115e-01 -1.96432595e-02]
 [-1.13769638e+00  1.84060117e-01  1.85005295e-01 -2.15510390e-02]
 [ 1.89953685e+00 -5.72947019e-02  7.50687679e-01 -3.52784755e-02]
 [ 1.82311978e+00 -1.90547306e-01  1.30111516e-01  2.30139863e-02]
 [-1.61102372e+00 -1.76557799e-01 -5.58623985e-01 -1.01970502e-03]
 [-7.49692456e-01 -8.35831404e-02  6.32335332e-02 -4.08704512e-02]
 [ 3.78176344e-01 -1.91861417e-02  8.71384870e-02  1.72275363e-01]
 [-3.65823569e-01 -2.35160255e-01 -3.37838101e-01 -5.75165889e-02]
 [ 6.51063241e-02 -1.03423421e-01 -1.19431207e-01 -5.49023859e-03]
 [-4.30920362e-01 -6.17876659e-02 -1.54882658e-01  6.94628992e-02]
 [-7.31446552e-01 -3.05061696e-02 -5.03540141e-02  4.03873919e-02]
 [ 5.94814121e-01 -1.35880371e-01  4.24070652e-02  2.43230299e-02]
 [-6.19792133e-01 -8.15381033e-02 -5.25374105e-02 -4.97455813e-02]
 [-2.77639882e-01 -1.12487962e-02  1.62323805e-02 -1.14717400e-02]
 [ 7.17872321e-01 -2.93714427e-01  1.75787039e-01 -2.44027122e-02]
 [-7.17845753e-01  1.83834942e-03 -1.84954594e-01 -6.17004250e-02]
 [ 2.77809387e-01 -1.37390539e-01 -2.09831305e-02 -9.89865973e-03]
 [-5.22975710e-01  5.30975519e-02 -9.31306519e-02  3.33958412e-02]]",0
hamlet_filler.wav,22,"[[ 1.37662508e+01  1.61482705e+00  7.35935337e-01 -2.51767982e-01]
 [-6.03954226e+00  4.94711426e+00 -1.18605570e-01 -4.44798407e-01]
 [ 1.73274615e+00 -1.41175424e+00 -8.35556625e-01 -4.24126062e-01]
 [-5.71334131e+00 -2.21922096e+00  1.56054013e+00 -5.07313946e-01]
 [-2.17663011e+00  8.13987090e-01  4.43938538e-01  1.57871238e-01]
 [-3.07974789e-01 -1.24999326e+00 -9.71787906e-01 -4.32008251e-01]
 [-8.22485647e-01  1.73226626e-01  1.49947468e-01  8.44827160e-01]
 [ 7.43049661e-01 -8.16872792e-01  1.87407861e-02 -1.14037824e-01]
 [ 7.83508098e-01 -6.08525053e-02 -2.40125639e-02  2.81353083e-01]
 [-1.68408374e-01 -4.03984769e-01 -2.29279133e-02  1.39148674e-01]
 [ 1.14799653e+00 -5.51553821e-01 -1.74560265e-01 -2.09728503e-01]
 [-6.21691366e-01  1.53313156e-01 -1.99563688e-01  2.54474810e-01]
 [ 3.31100643e-01 -2.25280145e-01 -9.61612427e-02  1.03023610e-02]
 [ 2.30168030e-01 -9.88887188e-02  4.61110701e-02  1.67619242e-01]
 [-3.43571817e-01 -4.63529016e-02 -2.68858756e-01  1.05169892e-01]
 [-5.32432128e-01 -1.97265197e-02 -1.20681225e-01  9.44551630e-02]
 [ 1.40756875e-01 -2.08840759e-02  7.81638827e-02  4.93908272e-02]
 [-1.02832921e+00 -7.93465976e-02 -2.28666402e-01  1.96912167e-02]
 [-6.64737781e-01 -1.18515017e-01 -7.31396655e-02  7.55223889e-02]
 [-4.56432026e-01 -3.79241872e-01  1.01144608e-01  1.83954920e-01]]",0
hamlet_filler.wav,23,"[[ 9.51942357e+00 -2.93159327e-01 -2.40893895e-01 -2.59340767e-02]
 [-6.32946768e+00 -7.88984083e-01 -2.57564555e-01 -4.48220611e-02]
 [-6.84408935e-01  1.11460698e+00  9.92380058e-03 -1.98170821e-02]
 [-1.30162223e+00  6.11709154e-01 -1.39588073e-02 -1.69470642e-02]
 [ 1.19044996e-01 -6.77480089e-01  2.90315074e-01 -7.40424888e-03]
 [ 1.09057710e+00 -6.32816746e-01  3.04321870e-01 -1.53500099e-02]
 [-6.02623381e-01 -4.71802455e-02 -2.75028201e-01 -5.16248524e-03]
 [-1.40674373e-01  1.39567690e-01 -9.86193310e-02 -1.55849914e-02]
 [ 2.79597908e-01  1.78122763e-01  1.63051804e-01 -4.10825717e-02]
 [ 3.74727071e-02  1.80535680e-01 -1.17695777e-02  2.36429111e-02]
 [ 3.35425596e-01  1.41970642e-01  1.70414096e-01  2.34734261e-03]
 [-6.17736910e-01 -3.55329919e-01 -1.26806856e-01  6.04800816e-02]
 [-6.63863963e-02  1.28540892e-01 -4.06683781e-02  4.64242928e-02]
 [ 3.63267244e-01 -9.37575229e-02 -2.72301508e-02 -3.83727942e-02]
 [-3.10583019e-01  1.28203049e-02 -6.71812990e-02 -4.23836177e-02]
 [-3.92780661e-01  2.44316565e-01  4.93419933e-02  4.85780762e-03]
 [-1.89257940e-01 -1.26163837e-01 -1.42761502e-02  1.17430465e-01]
 [-4.94598952e-01 -3.34064674e-02  9.46369804e-02 -6.57886451e-02]
 [-3.82801480e-01  2.31834175e-01  2.65760781e-02 -1.22783530e-02]
 [-2.31867165e-01  6.42533866e-02  6.54155038e-02  9.57451006e-02]]",0
hamlet_filler.wav,24,"[[ 1.18465931e+01  6.84943390e-01 -5.14103575e-01 -6.64039350e-03]
 [-4.17640294e+00  3.63680302e+00 -4.45408657e-01 -1.20778282e-01]
 [ 1.60322828e+00  1.21553788e+00  1.24710178e+00  4.36529615e-01]
 [-3.37509899e+00 -9.77211493e-01 -6.05111302e-01  4.68250439e-01]
 [-1.22906223e+00 -1.24469520e-01  5.01327354e-02 -1.23404729e-01]
 [ 2.52137008e-02 -6.99874058e-01  1.26331190e-01 -1.91933624e-01]
 [-4.43308926e-01  8.27086835e-02  1.27881408e-01 -3.83468667e-01]
 [-8.94749438e-01 -5.24646882e-01  3.08318582e-01 -1.89745879e-01]
 [ 4.10854468e-01  2.61808056e-01  2.16844053e-01 -6.54446405e-02]
 [ 1.16960571e-02 -2.38504294e-01 -1.82696333e-01  2.78185425e-01]
 [ 6.22169802e-02 -4.58441373e-01  8.11143053e-03  2.55330357e-01]
 [-4.94767587e-01 -5.55579939e-01 -7.09587469e-02 -4.28741497e-01]
 [ 8.98472315e-02 -4.52297107e-01  2.61221916e-01 -2.97622588e-01]
 [-1.94201490e-01 -1.00677699e-01 -1.07241741e-01  1.23328818e-01]
 [-9.00576525e-01 -4.68926848e-02 -2.17824722e-01  2.18118007e-01]
 [-7.33290520e-01 -3.07621023e-01 -1.06644581e-01  6.51744426e-02]
 [ 2.65051925e-01 -2.32306962e-01  7.72647970e-02  2.66343511e-02]
 [-7.63901023e-01 -3.84622188e-01 -8.02281222e-02 -9.02388554e-02]
 [-5.29983706e-01 -4.40990410e-01  5.23952741e-02 -3.93547621e-02]
 [-5.79358352e-01 -3.37665399e-01 -1.45385385e-01  6.58224629e-02]]",0
hamlet_filler.wav,25,"[[ 1.96702215e+01 -7.46995414e-01 -6.86729927e-02 -5.31688145e-02]
 [-9.33854638e+00 -1.48487551e+00 -1.29427449e-01 -2.26979833e-01]
 [-1.26451684e+00  1.52230272e+00 -2.44032666e-01 -9.61240118e-02]
 [-3.52536086e+00 -4.97613040e-02  2.46114762e-01  1.71099174e-01]
 [-1.70773229e+00 -7.93216887e-02  4.48507835e-01 -3.65078805e-02]
 [ 2.18349478e-01  2.91846840e-01  3.08986141e-02  1.82048635e-02]
 [-2.41635408e+00 -4.70317876e-01 -2.02064631e-01  1.98095969e-01]
 [-2.19698613e+00 -6.88592208e-02 -2.91539270e-02 -1.08891512e-01]
 [-1.91704664e-01  3.30671996e-01 -2.35850856e-02 -3.57715487e-02]
 [ 7.24879906e-01 -1.14807351e-01  4.17667333e-02  2.75305365e-01]
 [ 1.50692905e+00  3.35251996e-01  1.24894981e-01 -7.82242736e-02]
 [-9.92769663e-01 -4.01015118e-01 -8.63444042e-02  1.08566173e-01]
 [ 6.71227467e-01  1.86342359e-01 -1.91256185e-02 -5.81318141e-02]
 [ 1.09021656e+00  1.14779845e-01  1.40701401e-01 -7.36574770e-02]
 [-1.14650139e+00  2.05436299e-01 -1.03032050e-01  5.25052806e-02]
 [-1.19448092e+00 -2.99563855e-02 -3.84677311e-02 -6.26245044e-03]
 [ 1.07679103e+00  1.69057784e-01  1.16241412e-01 -1.28182235e-01]
 [-2.31295831e-01  1.44130539e-01 -6.52180830e-02  1.71766528e-02]
 [-1.22686387e+00 -3.78678741e-02 -1.29838782e-01  6.74229302e-02]
 [ 4.74497903e-01  1.83957365e-01 -1.01623182e-02 -6.47455671e-03]]",1
hamlet_filler.wav,26,"[[ 1.14344260e+01 -5.17864927e-01  8.37793547e-01 -1.75269520e-01]
 [-9.50329994e+00 -3.42258754e-01  8.60882648e-01 -1.86146591e-01]
 [ 1.79954225e-01 -2.73547570e-01 -7.56524809e-01  1.30733094e-01]
 [-1.15754372e+00 -8.15516804e-01 -3.41780078e-01 -1.47980816e-01]
 [-7.42156984e-01  1.41636797e+00  2.22254253e-01 -1.84793035e-01]
 [ 1.26389934e+00  1.64312882e+00 -1.71601912e-01  9.97422566e-02]
 [-1.24349543e+00 -3.53117867e-02  5.57281180e-01  2.58222292e-01]
 [ 1.26707248e-02 -6.03103303e-01 -2.39069001e-01  1.68069624e-01]
 [ 5.97447049e-01 -1.01528006e-02 -3.58734926e-01 -1.97999001e-02]
 [-2.22934732e-01  4.47051648e-02 -5.92452952e-02 -1.86886486e-01]
 [ 9.06453233e-01  2.55099443e-01 -3.96304271e-01 -2.43066202e-01]
 [-4.59977457e-01 -5.09886177e-02  2.12407870e-01  1.41179174e-01]
 [-9.91026120e-02 -5.16998022e-01 -8.18838373e-02  2.05495474e-01]
 [ 5.21950264e-01  3.89254421e-01  1.03001743e-01  3.90748946e-01]
 [-1.80394615e-01  1.38999310e-01 -9.47832940e-02 -7.18227270e-02]
 [-6.96161899e-01 -4.67730297e-01 -1.44794772e-01 -2.17624902e-01]
 [ 2.12228094e-02 -1.28039747e-01  2.14813165e-02  1.92169592e-01]
 [-5.08016626e-01  2.31076377e-01  2.15900113e-01 -3.10412916e-02]
 [-1.31421577e-02 -1.15842868e-02 -3.62793675e-01 -3.04622245e-01]
 [-1.11797514e-01 -3.45534593e-01 -2.34868020e-02  1.82693263e-01]]",0
hamlet_filler.wav,27,"[[ 8.75471941  0.25592452  0.52832565 -0.12360885]
 [-2.2061876   2.93432233 -0.11576963 -0.12861537]
 [ 0.3434226   0.0158748  -0.12618831  0.61258039]
 [-4.08244061 -0.85015267  0.86643824 -0.01866958]
 [-0.78177954  1.02714108  0.21375787 -0.06979079]
 [-1.28183162 -0.58437084  0.30997152  0.05923392]
 [-0.38909369 -0.16518905 -0.27191947 -0.14000729]
 [ 0.23833041 -0.3989809  -0.33464007 -0.12234575]
 [ 1.17609948  0.23019022 -0.48544886  0.14884906]
 [-0.60951437 -0.18985205 -0.09730701 -0.02507191]
 [ 0.29169943 -0.6830664  -0.42011017  0.01541651]
 [-0.45701292 -0.78385605 -0.32328208 -0.38580086]
 [-0.37924649 -0.86817343 -0.26448924 -0.06194618]
 [ 0.16132003 -0.140195   -0.13713798 -0.02029104]
 [ 0.38395463  0.29213698 -0.0169262   0.12850591]
 [-0.41568299  0.13454721  0.19723119  0.03833148]
 [ 0.43778329 -0.18145779 -0.06745518  0.12887037]
 [-0.4985487  -0.05955226  0.17797765 -0.14321475]
 [-0.51123727  0.0423897   0.24583145  0.07706316]
 [-0.17475347 -0.0276804   0.12114062  0.03051157]]",0
hamlet_filler.wav,28,"[[ 1.15138554e+01  2.64034236e+00  2.13424841e-01 -2.68239646e-01]
 [-5.37421687e+00  4.91830035e+00 -6.34004451e-01 -1.39145578e-01]
 [ 1.43945659e+00 -2.04184149e+00 -3.52994341e-01 -1.51985246e-02]
 [-4.20051570e+00 -2.30972433e-01  1.15103113e+00 -5.84399028e-01]
 [-1.30051334e+00  1.41347984e+00  3.00277258e-01  6.18722547e-01]
 [-6.04117635e-01 -2.12884374e+00 -5.41465320e-01 -6.59036514e-02]
 [-1.06434849e-01  4.73515634e-01  4.76071057e-01  7.26620986e-01]
 [ 9.12792777e-01 -1.00394831e+00  9.25666721e-02  2.56360000e-01]
 [-3.54993379e-01 -4.55002426e-02 -1.06099116e-01  5.71248586e-03]
 [ 1.42685067e-01 -1.87511400e-01 -1.35850217e-01 -4.73588203e-04]
 [ 1.28056069e+00 -7.99644273e-01 -3.90289911e-01  8.75041168e-02]
 [-1.32373281e+00 -1.50958341e-02 -6.55373752e-02  2.84749194e-02]
 [ 2.14200467e-01 -5.46971164e-01 -3.01382210e-01  1.81743735e-02]
 [ 1.81179945e-01 -5.69378956e-01  1.23726072e-02 -2.31060913e-01]
 [-3.50106970e-01 -2.35357495e-01 -1.28981536e-01 -4.41702291e-01]
 [-5.31059071e-01 -4.02222443e-01  1.98526379e-01 -5.13573693e-02]
 [ 3.08518527e-02 -2.61213282e-01  2.45528291e-01  1.98924038e-01]
 [-7.62934783e-01 -2.09124740e-01 -6.10508474e-02 -2.81981534e-01]
 [-6.22323107e-01 -3.77079149e-01  5.40597792e-02 -2.37903539e-01]
 [-1.84634283e-01 -3.90933248e-01 -2.62026878e-02  3.76872197e-01]]",0
hamlet_filler.wav,29,"[[ 15.15001875   3.55632483  -0.09918017  -0.07857473]
 [-10.7254912    5.58448329  -0.09028919  -0.26364875]
 [  1.41798952  -2.3343363    0.84910554  -0.51196689]
 [ -2.9542333   -2.73374525  -0.53586251   0.13852576]
 [  0.67770103   0.50629474  -1.59219419   0.5765407 ]
 [ -0.10249614  -2.21709707  -0.81979357  -0.11228934]
 [ -1.25579804  -0.26663127   0.57338819   1.06260178]
 [ -0.3409487    0.17817071   1.62842673   0.4925412 ]
 [  0.2223122   -0.13672668  -0.37196258   0.30501332]
 [ -0.33825457   0.03190552   0.62823042  -0.03650883]
 [  0.77123991  -0.15038844   0.16294221  -0.05807422]
 [ -1.28217972  -0.01693468  -0.12784298  -0.02014076]
 [ -0.08627135   0.18685102   0.23446849  -0.03049559]
 [  0.61244231  -0.29821374  -0.21440152  -0.07603072]
 [ -0.71901823  -0.31341756  -0.16762875  -0.40983902]
 [ -0.28943699  -0.5301845    0.08433218  -0.32392156]
 [  0.27544043   0.04806889   0.02706871   0.01905559]
 [ -0.44706763  -0.22287125  -0.17422798   0.06838277]
 [ -0.26822706  -0.54440394  -0.10554631  -0.3616121 ]
 [ -0.31772122  -0.3271483    0.11096729  -0.37955862]]",0
hamlet_filler.wav,3,"[[ 1.01845940e+01  4.41700654e-01  3.66882369e-01 -6.55534958e-03]
 [-3.46569274e+00  1.95414616e+00 -1.91472497e-02 -1.02157861e-01]
 [ 3.06570959e-02 -2.04426963e-01 -5.19129615e-01  5.61489712e-01]
 [-2.77398375e+00 -4.08584668e-01  1.02108135e+00  1.48163953e-01]
 [-1.94674176e-01  1.83681131e+00  1.24578545e-01  1.15443871e-01]
 [-1.32127650e+00 -2.74964221e-01  1.86061049e-01  1.13405226e-01]
 [-4.75376513e-01 -7.82301820e-03 -4.94219849e-01 -1.33653174e-01]
 [ 6.16900216e-01 -2.02940632e-01 -3.41623479e-01  3.93933575e-02]
 [-1.52884698e-02 -2.76429869e-01 -1.09289553e-01  3.47881458e-02]
 [-2.09700216e-01 -2.55241796e-01 -6.21286853e-03 -6.31828695e-02]
 [ 8.06733957e-01  4.07292062e-02 -4.90514768e-01 -1.15148527e-01]
 [-4.45721466e-01 -4.26499876e-01 -1.03470276e-01 -1.42738032e-01]
 [-3.64419935e-01 -4.48921823e-01 -1.02808180e-01 -4.35353421e-02]
 [ 2.77142865e-01 -8.97308067e-02 -1.61291710e-01  2.99062484e-03]
 [-2.74601796e-01 -2.05698712e-01  1.06489378e-01 -1.36567779e-02]
 [-4.46764484e-01 -1.74593605e-01  2.26417564e-01 -3.92622811e-02]
 [-1.79776758e-01 -2.13157295e-01 -1.10515972e-01 -1.63730941e-01]
 [-7.49423490e-01 -5.60719552e-01  1.10177580e-01 -1.13738740e-01]
 [-3.84647642e-01 -3.12135038e-01  1.42997146e-01  2.93033173e-02]
 [-6.14680192e-01 -2.11519457e-01  1.73538537e-01 -1.07618312e-01]]",0
hamlet_filler.wav,30,"[[ 1.71933321e+01  1.57080423e+00  2.74297060e-01  4.19998688e-01]
 [-4.51333052e+00  7.96314885e+00  7.66156236e-01  1.12979425e-01]
 [-1.16382117e+00 -3.26473984e+00  2.06975602e+00  3.94101764e-01]
 [-4.54583904e+00  1.92955385e-01 -5.57915725e-01  1.28648443e+00]
 [ 4.11336633e-01  8.26308201e-01  3.01625615e-02  1.96658039e-03]
 [-2.65255597e+00 -2.03321246e+00  1.10820223e+00 -1.58388637e-02]
 [ 5.87319162e-01  1.28769612e-01 -2.55817945e-01 -2.44351153e-01]
 [ 9.68967783e-02 -1.46773565e+00 -3.51181000e-01 -2.06146901e-02]
 [ 3.43991830e-01  5.64551944e-01  5.05471536e-01 -1.25532239e+00]
 [-2.06845176e-01 -5.45731950e-01 -1.95571249e-01 -2.40642795e-01]
 [ 7.65994123e-01 -8.36003028e-01 -4.95264150e-02 -6.46369472e-02]
 [-1.59184432e+00  1.65792747e-01 -6.74537895e-01 -2.56985562e-01]
 [ 1.32559639e-01 -8.18873293e-01 -7.50395970e-01 -2.74751890e-01]
 [-1.70219699e-01 -5.98233799e-01 -4.57792738e-01 -2.84471193e-01]
 [-1.56702803e+00  4.79224263e-01  2.16477556e-01 -1.38625864e-01]
 [-8.83593077e-01 -5.34855145e-01 -1.39033924e-01  1.67136507e-01]
 [ 1.36562448e-01 -3.36656258e-01 -6.44152516e-01  5.26317623e-02]
 [-1.14208175e+00 -6.70076750e-01 -3.40472167e-01  1.47486930e-01]
 [-7.89332960e-01 -4.60662845e-01 -4.83413414e-01  3.02853046e-01]
 [-4.41500990e-01 -3.24774222e-01 -7.07122321e-02 -8.93977756e-02]]",0
hamlet_filler.wav,31,"[[ 9.80443228e+00  5.93827213e-01 -3.42809253e-01 -1.01691276e-02]
 [-5.82792154e+00  2.23861769e+00 -2.89679963e-01 -2.61402590e-02]
 [-3.62754504e-02 -7.13569088e-01  4.36816480e-01 -2.23048939e-01]
 [-3.26089782e+00 -1.78865850e+00 -3.76799005e-01  2.51201511e-03]
 [-1.03853359e+00 -1.53401264e+00 -2.82851230e-01  5.90690602e-02]
 [-5.32301783e-02 -1.54963875e-01  1.14885860e-01  3.62133246e-01]
 [-6.18759444e-01  5.27616884e-01  2.30818212e-01 -5.16186066e-02]
 [ 4.04146027e-01 -1.97988462e-01  4.97527110e-01  4.61191220e-02]
 [ 8.10433158e-01  1.77451476e-01  7.47997242e-02  7.12645905e-03]
 [ 1.12290979e-01 -2.60797325e-01 -2.28925194e-02 -7.94644775e-02]
 [ 9.96779593e-01  5.60027592e-01  2.25962590e-02  3.39157438e-02]
 [-9.86274901e-01  6.27284187e-01 -4.31170159e-02 -2.94327208e-02]
 [ 2.58380996e-01  1.68104140e-01  1.49031700e-01  1.26560271e-01]
 [ 3.65295632e-01 -2.14510944e-01 -8.68260112e-02 -1.70568621e-01]
 [-3.63492400e-02  3.93318446e-01 -3.05934345e-02  1.64638681e-02]
 [-3.09753251e-01 -1.25444201e-01 -1.21154532e-01  5.90721396e-02]
 [ 1.33104506e-01 -6.25020627e-02 -1.11502623e-01 -1.75917834e-01]
 [-3.75178294e-01 -2.90494981e-01  4.08659015e-02  7.55652865e-02]
 [-2.72404611e-01 -1.50117860e-01  7.14877090e-02 -8.14683249e-02]
 [-6.92848516e-02  2.06812312e-01  6.93966324e-02  5.92917003e-02]]",0
hamlet_filler.wav,32,"[[ 1.38861161e+01  2.00089656e+00 -4.83049806e-01  1.30762818e-02]
 [-7.51189768e+00  3.56094377e+00 -8.54763064e-01 -2.32342986e-01]
 [-6.55781010e-01  2.17860941e+00  1.90017145e+00 -1.65392510e-01]
 [-1.99491629e+00 -2.92864096e-01  2.08309632e-01  5.44650464e-01]
 [ 8.01442754e-01 -9.56313849e-01  6.11548265e-01 -1.93457676e-02]
 [ 4.43520852e-01 -2.09557119e+00 -1.72228571e-02 -4.26953156e-01]
 [-1.20771330e+00  5.70836393e-01 -9.69603009e-02  3.32951281e-01]
 [-7.25382149e-02  5.98269212e-02 -4.86456647e-01 -9.64766171e-02]
 [ 7.36104810e-01  3.52338417e-01  4.28848101e-01 -4.58768932e-02]
 [-6.61232499e-01 -7.91392930e-02  2.56687121e-01  1.30971402e-01]
 [ 1.60738501e-01 -8.00469674e-01  9.40354655e-02 -1.65546166e-01]
 [-1.13009810e+00 -5.68902504e-01 -5.81920464e-01 -1.38452861e-01]
 [-4.82890673e-01 -4.13494731e-01 -3.68366953e-01 -1.07672257e-01]
 [ 7.41525492e-01 -3.98854242e-01 -5.02032730e-02 -1.40137270e-01]
 [-5.80369713e-01  1.91442902e-01 -4.47850824e-01  3.55259007e-01]
 [-7.20856803e-01 -5.18107357e-01 -9.79246885e-02 -1.05783475e-01]
 [-1.74324083e-01 -9.82994618e-01  1.50654496e-02 -1.33663842e-02]
 [-7.53964138e-01 -8.51080202e-01 -4.46275252e-02  1.84449265e-01]
 [-4.13839138e-01 -4.31100916e-01  2.67695012e-01  1.04059836e-01]
 [-4.09026876e-01 -5.26001694e-01 -2.53014091e-01 -8.07119332e-03]]",0
